click,impression,url_hash,ad_id,advertiser_id,depth,position,query_id,keyword_id,title_id,description_id,user_id
1,1,2.874292127179363e+18,21463246,37020,2,1,1221,3006,5768,6061,10575848
1,2,8.718971903532905e+18,20897286,35075,1,1,228140,54013,139,201,0
1,2,7.90391452832019e+18,21162526,1325,1,1,9848725,10,22,23,0
1,1,7.391531180177238e+18,20691796,34245,2,1,72425,789,2081,270,15115196
0,3,2.670952723278905e+18,20172874,23805,2,2,1,3,35,16,6099205
1,72,5.260594170071819e+16,3048013,23782,1,1,89048,369,240,405,0
0,1,1.5074389806942607e+19,21205303,36071,3,2,73241,2421,13298,9637,0
1,4,5.260594170071819e+16,3048013,23782,1,1,21176462,493,333,885,0
0,1,1.205787899908646e+19,20180214,27961,1,1,25692493,6953,57652,4777,0
1,1,1.0229927212658915e+19,4252758,9406,3,3,383401,99742,664683,536105,9763587
1,1,1.4340390157469405e+19,20643970,23808,2,1,830,20,9,9,60519
0,1,8.75211309819167e+18,21722369,37539,3,3,51,31,6755,6967,6182643
1,1,8.323416633313459e+18,21261705,36135,1,1,28,155,700,903,6057739
1,1,1.4756578758696272e+19,22140074,3625,3,1,54544,20028,2267695,1508,4884864
0,1,1.4340390157469405e+19,21163921,23808,1,1,83896,51,330,39,20529378
1,1,1.491106071854762e+19,4200837,13723,3,1,501354,3209,7099,7230,455012
0,1,1.3384857948156529e+18,20802241,33931,1,1,18198209,3082,6820,11076,2742310
0,2,9.772951739074314e+18,21551336,37417,2,1,150522,270186,777017,880085,0
1,1,1.734180435361551e+19,20387334,30213,2,2,1246,1717,790,159,7420313
0,1,1.054763003687496e+19,20207766,19655,2,1,7589911,6116,32195,30697,264880
1,1,1.4340390157469405e+19,4708064,23777,1,1,5334,1175,778,968,827753
0,10,7.90391452832019e+18,20623372,2012,1,1,9582002,2125,3754,4056,4489729
0,1,1.523471329505401e+19,3500011,23964,2,2,14112218,13120,81990,56610,0
1,1,1.4531867648059392e+19,3834142,27485,2,1,2,8,28,74,155253
1,3,5.345544339361684e+18,5858822,23796,1,1,35,282,6,12,2790490
1,1,2.6009916479816904e+18,21822247,37492,1,1,221933,9787,7425,2875,11023173
0,1,7.90391452832019e+18,21162526,1325,2,2,4310477,10,22,23,0
0,1,1.4340390157469405e+19,21163921,23808,2,1,10796624,11420,23398,39,2657235
0,1,1.578511299927674e+19,20908196,35088,3,2,0,0,2,5,11141383
1,1,1.043061867439321e+19,20527537,28837,2,1,14814,16809,308,418,3570323
1,1,6.877516134389988e+18,20087116,2332,2,1,2019,3198,14651,15911,232923
1,1,5.456188745931427e+18,6771216,16576,2,1,6530,2206,6422,6929,12034949
0,2,1.4340390157469405e+19,10110293,23808,1,1,19581918,5309,4703,43,0
0,1,1.0257614014040672e+19,21210509,33952,2,2,1906,633,21521,21682,4038139
0,1,4.2981186814246446e+18,7063235,385,3,3,7518497,4933,200245,169409,0
1,1,1.7363854844105062e+19,20017078,23798,2,2,38547,3902,4,3258,14098761
0,2,1.4340390157469405e+19,9027213,23808,1,1,1,1,0,0,7973990
1,1,1.1624066761054958e+19,3373964,5962,1,1,378,1109,171,217,10834325
0,2,1.4959995180289475e+19,9592707,5079,2,2,4610115,15743,15607,221,7485486
1,2,9.45917755559769e+18,21163085,5466,1,1,47328,76512,423163,346547,290997
1,1,4.2981186814246446e+18,21866029,385,1,1,33318,173,296,408,10868015
0,1,1.4340390157469405e+19,9027448,23808,1,1,983,3036,56,68,2060
1,1,1.4964837739872602e+19,20877150,2332,3,1,854,4092,16457,16001,10181613
0,1,1.1243521181800204e+19,21117008,35398,2,1,10795851,712,2660,14037,7017199
1,1,2.0603854395191136e+17,20744032,33519,2,1,76142,10952,51513,46967,4459053
1,18,9.75107224858461e+18,10850161,29713,2,2,18628,5967,39829,49921,0
1,3,1.2188992084114487e+19,4609778,1959,3,2,33767,29441,93790,85690,756999
0,2,1.205787899908646e+19,20157327,27961,2,1,1006251,768,1088,1457,0
0,3,1.7299638493773875e+18,9585571,23637,2,2,18,32,306,155,641677
1,1,7.402391970444945e+18,20594866,854,2,1,10908,15454,25827,476,647136
1,1,1.6392630085978544e+19,10797683,30417,2,1,491695,60841,38152,18483,70526
1,1,1.4488670703042063e+18,10869509,30661,2,2,5065293,61958,405866,332019,1007628
0,1,8.866882961761971e+18,21834783,37775,3,3,1060776,138556,319914,264583,0
1,1,4.394800896966672e+18,20928056,34814,2,1,157689,41564,3721313,2500164,7902345
1,1,4.8767020671739514e+17,20507822,24027,2,1,46023,183,43485,5774,0
0,1,7.117350910583122e+18,20664961,33928,2,1,1057006,11411,1530,1792,7406599
1,1,9.99105727583572e+17,20346293,30428,2,1,4191503,302054,1305915,1012755,3909623
1,1,7.90391452832019e+18,21101542,2010,1,1,441632,231217,807402,653418,22974337
0,1,1.205787899908646e+19,20149134,27961,2,2,94520,59873,283359,242075,0
1,1,1.4340390157469405e+19,21360116,23777,2,1,1940,120,395,523,4884101
1,1,9.99105727583572e+17,10870980,30428,3,2,5133831,3050,10252,10289,1605364
1,2,1.205787899908646e+19,20174623,27961,1,1,2316,257,262,419,4971995
1,1,1.3756257544627677e+19,8185045,24354,3,1,320179,135876,748086,601337,2067898
1,1,7.675856187366249e+18,20608350,33881,2,1,21069,23563,53529,35703,16357990
0,1,3.848213785075552e+18,4428356,28709,2,1,15838772,346,617,12157,1585878
0,1,1.6959377993429946e+19,21645848,37526,2,1,1647418,106827,1113,1314,82952
1,2,1.3090221289647714e+19,20174985,23795,1,1,76,79,3,7,1563106
1,2,5.433192684383793e+18,21354448,36735,2,1,119271,1655,958,512,5064035
1,1,3.475999242470451e+18,10795160,30326,2,1,16541,10996,464203,192506,708061
0,1,1.3541544381122007e+19,3097124,25008,3,3,5389,6,24387,23093,7440289
0,1,1.6626621295632538e+19,20449902,14043,2,1,5257,8631,5387,5692,2139957
1,1,6.872534913330938e+18,20002588,29735,2,1,9720,21641,380169,311794,1715708
0,1,5.589649412465737e+18,20943232,35035,1,1,1145,682,7484,42,211768
0,1,9.012980267211672e+18,21167095,35857,1,1,4457,7498,28785,28202,20322162
0,1,1.4340390157469405e+19,3207396,23777,2,2,11828233,28953,66415,59535,1511729
0,1,1.4340390157469405e+19,6434912,23777,1,1,1388809,16,36,44,3923921
1,1,1.1890816659424418e+19,4233163,13819,3,1,550029,305357,1360105,1060340,95831
0,1,1.4779372599199648e+19,20601303,2494,3,1,347358,163973,583916,11952,0
1,1,1.2461664876540998e+19,10613870,28779,2,2,60142,75767,316334,333783,11743916
1,15,1.4340390157469405e+19,21163926,23808,3,2,9143,3748,6282,296,0
0,1,1.4340390157469405e+19,9027549,23808,1,1,2368173,27,14,18,19212904
0,1,1.4340390157469405e+19,4450252,23777,2,2,4053285,80509,126877,110041,0
1,2,1.1624066761054958e+19,3373986,5962,2,2,1958,2697,171,217,9627144
1,1,1.205787899908646e+19,20157119,27961,1,1,4212103,11487,10478,11230,17102837
1,1,8.637480472132895e+18,20445579,33334,2,1,25822,7110,952316,873973,2342061
1,2,2.34265236984131e+18,21488205,37250,2,2,3477341,128155,686529,551530,806559
1,6,7.703279069701544e+18,6274887,4983,2,1,3820,26530,59788,55524,0
0,1,1.8131940555641274e+19,20418586,33451,3,1,188405,69600,584332,489462,6207150
0,1,1.6794704970244289e+19,8350232,26286,2,1,16205,10189,432,139,795028
0,1,1.019051720519309e+18,20985458,34448,3,3,385969,98972,5552,669439,1457787
0,1,8.33510500251745e+18,20582549,33524,3,3,4,56,51,129,235548
0,1,1.205787899908646e+19,20222646,27961,1,1,10143219,117233,171559,186404,354401
0,1,6.040512961117848e+18,20881732,30218,1,1,15921329,24761,361149,297370,0
0,1,2.1686046718494246e+18,20741525,11963,3,2,670325,92969,1964379,1775450,0
1,2,1.3416878294870458e+19,3066490,23786,1,1,916,314,207,115,22841150
0,1,6.972965917852886e+17,20224085,32863,2,1,906955,478633,1736247,89613,189862
1,1,2.1957294574080543e+18,21881545,4218,1,1,207179,294458,1299693,4687,2500426
0,1,8.996684994538155e+18,21102914,35565,2,1,1084,1959,101088,1210,22861
1,1,1.4340390157469405e+19,21163925,23808,2,1,453,1914,2740,148,15654205
0,1,1.4756578758696272e+19,20717303,3625,3,3,8561,18532,14945,2738,20988
0,1,1.71617208123158e+19,3238002,6998,2,1,8761627,269110,952125,761079,0
1,1,1.056261410094378e+19,22167494,30239,3,1,13867,1762,1855,2070,822732
1,1,1.841489264235657e+19,21222364,36185,2,1,8262,148,11038,11002,6788929
0,1,1.2943519435171692e+18,21362211,24162,2,2,2212630,194086,26592,25173,0
0,1,2.4127717961104635e+18,20067154,23781,3,1,2505,28,3132,1,1896947
1,1,1.257580461470653e+19,21227979,7300,1,1,20296616,1476,18311,17703,0
1,4,4.58628320308311e+17,21716252,8493,1,1,1115757,156704,457719,209081,0
1,1,1.4340390157469405e+19,21360102,23777,2,1,474,376,10282,1680,10912758
0,1,1.4340390157469405e+19,3062027,23777,1,1,23308461,25074,56647,51228,0
1,1,1.5145480155589095e+19,20889026,23807,1,1,2,11,5,11,12721383
1,1,2.994778988782128e+18,21109581,35482,2,1,14795,735,776,965,6386780
0,2,8.04384693361831e+17,21591344,27549,3,1,8,143,13723,13512,84533
1,1,7.53684113090204e+18,21208884,34619,2,1,4053,17813,1299,1517,9162902
0,1,1.5234067465152874e+19,9821123,16951,1,1,155370,59660,484617,426439,19198151
0,1,1.205787899908646e+19,20149093,27961,2,2,170798,92,285,478,2489219
0,1,1.5876638847899261e+18,20952326,33991,1,1,21722007,44651,4160,1392,261
0,1,1.358151347341538e+19,21219979,35734,2,1,419159,1451,6778,9731,489160
0,1,1.205787899908646e+19,20149093,27961,2,1,223,92,803,1209,5454848
1,1,1.2295382699543763e+19,20137946,9898,3,2,541037,282184,1728801,1390241,8718153
1,1,1.3416878294870458e+19,3066490,23786,1,1,148831,314,207,115,13896211
1,3,1.3557133018779933e+19,20706014,34246,2,1,4,7,361,71,7993644
0,1,1.1624066761054958e+19,3374013,5962,2,2,9237683,83995,171,217,0
0,2,6.601746059193693e+18,1763148,14428,3,1,1511,460,6596,314,819441
1,1,5.851252814446936e+18,20164227,28698,3,1,5948611,280349,1592526,1454387,341685
0,1,1.1315908569713166e+19,20664656,18070,3,1,36394,99492,284,489,1833178
0,1,1.5437380231680154e+19,21847634,37822,3,2,529723,22991,179293,3282,0
0,7,7.042180130582345e+17,21455090,34472,1,1,782759,8820,11894,11819,615
0,1,3.3703595120543703e+18,21311766,36484,2,2,9849687,4600,176326,160862,10462785
1,2,1.4340390157469405e+19,4408045,23808,3,2,1073103,3209,22053,21087,1177321
0,1,1.5508161349816764e+19,10796912,30403,2,2,131075,31863,464209,208456,37581
1,1,5.260594170071819e+16,3048011,23782,1,1,200,307,209,346,8897847
1,1,1.526717023645375e+19,21016942,35081,3,1,7891883,1178446,3775013,2961300,1648162
1,13,5.5111324610218e+18,4257735,10040,1,1,7397,7577,5412,1333,1018725
0,2,1.130902570404585e+19,22002402,38263,3,2,3,274,64,147,4248266
1,1,1.6639217122396893e+19,4405660,26520,2,1,6119,14953,73473,13718,865259
0,1,6.912851286990253e+18,20095488,19186,2,1,243211,215398,130042,811329,2326928
0,1,8.6715256233761e+18,20775878,29464,2,1,45580,899,92378,8738,4263764
1,1,1.5721500623469021e+19,21130666,9570,2,1,14563,6863,109994,51510,993055
0,6,1.7476017564394631e+19,20604441,7229,1,1,16165,2105,167,246,2693840
0,2,1.8175618768326436e+18,6561282,27101,2,1,6796,14432,739412,594629,16791059
1,1,1.4779372599199648e+19,20601311,2494,2,1,15300,41507,147470,260,230017
0,1,1.4340390157469405e+19,3126738,23777,2,1,263539,260,1661,2210,7013524
0,1,4.696782904677008e+18,3176858,23790,2,2,19,47,32,236,4734942
0,3,1.089742432557102e+19,21487635,37124,2,1,923732,20372,3130,30414,3218415
0,1,1.5189591743514771e+19,20183313,32789,2,1,9003,3246,25383,2173,5985667
0,1,7.90391452832019e+18,21162260,1325,2,2,683,1304,11414,16723,4769199
0,1,5.130220761651485e+17,20370767,11039,1,1,4874097,7924,79003,1484,0
1,1,2.2917676658146212e+18,21103892,24376,2,1,8,88,206,291,1533786
0,1,1.205787899908646e+19,20146604,27961,1,1,16089244,18928,26576,25380,0
1,1,1.0726002060893143e+19,20036558,23800,1,1,2809,2696,1733,2197,260083
1,1,1.205787899908646e+19,20185489,27961,2,1,80184,55,75,108,16181444
1,1,1.588905223280178e+19,3137471,7570,1,1,188,445,821,1852,7164077
0,1,1.3359361103803858e+18,20599499,33847,2,2,4311534,19646,72316,285690,0
1,1,1.205787899908646e+19,20192676,27961,1,1,6057090,11324,29813,56261,5630854
0,1,1.6719165110390909e+19,10357013,21124,2,2,13795,216540,1484081,1174085,295146
0,3,1.4140300435418186e+18,21246154,1502,2,1,46860,6176,76,101,98394
1,1,1.2837504198869457e+19,21947251,30627,2,1,9802,1898,351820,292009,1793678
0,1,2.6206066865021327e+18,4325184,14079,2,2,3352366,29442,339417,6199,649228
0,1,1.4340390157469405e+19,9028060,23808,3,1,130560,13674,4285,10,794590
0,1,4.2981186814246446e+18,3706008,385,3,2,28287,7597,5432,5729,387748
0,1,8.134264174510893e+18,4107256,1268,3,3,2069,181,817,1057,1274670
1,3,2.6928596198512824e+18,4341158,2051,2,1,102,283,780,898,128227
0,1,9.452904141114915e+18,21408823,36779,1,1,46709,84613,12236,12107,0
1,1,5.761147788559053e+18,20595250,854,2,1,923873,333532,1652752,1333367,322804
0,1,5.164917569511027e+18,21260064,35748,3,2,1107,2456,22826,1686,42727
1,2,1.3416878294870458e+19,3066490,23786,1,1,3462,314,207,115,18928103
0,2,1.5775027174917394e+19,20042338,29683,2,2,225960,460052,1399512,8229,2679297
1,3,2.6928596198512824e+18,4321472,2051,2,1,241,740,1912,2166,3682891
1,1,1.7363854844105062e+19,20017078,23798,1,1,19179013,1087,4,1078,0
0,1,1.034946865176566e+19,21522776,37422,1,1,0,0,12,4,4405654
1,1,4.1096220533951585e+18,20757971,34160,2,2,201367,118623,109897,96168,2597698
1,1,1.4340390157469405e+19,20640025,23808,2,2,853030,1901,4426,4790,509792
1,4,4.2981186814246446e+18,21866029,385,1,1,1992667,173,300,410,15169157
0,2,1.205787899908646e+19,20192676,27961,2,2,6,4,60,205,37800
1,1,1.205787899908646e+19,20222693,27961,2,1,24,326,215,319,15217045
1,1,1.5295429656317594e+19,20031089,28112,2,2,13090,12963,38625,36184,48530
1,1,1.4340390157469405e+19,20643914,23808,2,1,474,376,500,9,5148175
0,1,3.823702657028056e+18,10805760,23649,3,2,1679836,48807,103447,91233,562761
1,1,1.8425200088803072e+19,20033125,23790,1,1,42,160,27,29,9191789
1,1,5.079901068051391e+18,4823052,25928,1,1,1376,1810,3873,4194,6776
1,1,5.180142102265717e+18,21233146,585,1,1,4625,13061,12760,1294,313127
0,1,1.034946865176566e+19,21522776,37422,3,1,0,0,26,28,3292065
0,1,1.04533519298111e+19,20888122,34443,2,2,5612,5124,102808,14342,2099702
1,1,7.90391452832019e+18,21162415,1325,2,2,328950,60479,138524,36,5766060
1,1,1.4531867648059392e+19,7144946,27484,3,3,1779,2697,110,279,5405448
0,1,1.6747623119158055e+19,21455675,37043,1,1,577621,19188,1706,1109,9484157
0,1,1.139998680130746e+19,10612175,29976,3,3,854877,88201,851544,1773,155679
1,2,4.0887433917188006e+17,2683796,23955,2,2,12258041,10515,20441,10763,2349569
1,1,1.6867675016701037e+19,21471235,36826,2,1,85799,59328,1528206,1110603,15324762
0,2,5.467921431274186e+18,10863194,30495,2,2,815326,94852,289666,347622,6763248
1,1,9.60176539679029e+18,20054315,23802,1,1,35801,5107,3899,1612,1840541
0,1,1.205787899908646e+19,20183518,27961,2,1,15315177,25884,71259,66309,0
1,1,3.894284877186636e+18,21437059,32574,1,1,3791053,98,182,263,0
1,1,5.215080921173883e+18,3331223,1800,2,1,110962,5398,1267,9842,15037796
1,1,4.2981186814246446e+18,21866029,385,1,1,401826,16344,31697,29599,10421290
1,16,1.4340390157469405e+19,9027213,23808,1,1,5,1,0,0,1910062
0,1,1.1669170157194883e+19,21404835,8780,3,2,2902029,2767,200117,143482,0
1,1,1.339350810484439e+19,20207770,32739,1,1,1226995,13238,48007,34443,0
0,1,1.4170743816979116e+19,3923556,1998,2,2,1560545,918,298,13100,1371349
0,1,1.804011248540576e+19,20908196,35088,3,1,0,0,43,50,5214078
1,4,1.205787899908646e+19,20180353,27961,1,1,124,277,273,424,20408408
1,1,7.484333488664585e+18,21209487,34691,3,2,7681,8510,324,449,8208589
0,1,1.179821861237345e+19,4284645,11582,2,1,32559,20984,79729,100780,409028
0,1,2.8255307051944515e+18,21245335,30568,2,2,5461,6290,68879,22892,358179
0,1,9.99105727583572e+17,10870939,30428,2,1,35608,10479,9480,9582,4821980
0,1,2.9949248459562813e+18,20061281,23803,1,1,2820996,948,106,73,198404
0,1,1.034946865176566e+19,21522776,37422,3,1,0,0,26,28,9385400
0,5,1.523471329505401e+19,4256011,23964,1,1,75426,56516,212705,189588,0
1,1,1.4140300435418186e+18,20208527,1502,2,2,18077,171,1390,1395,14268082
1,1,1.6643103246036402e+19,21762782,37652,2,1,228033,385109,898163,718447,894035
1,2,4.349019841374036e+18,9822451,8562,2,1,72232,23045,65356,52362,0
0,1,2.4347563200652785e+18,20035851,29273,2,1,18,433,135,188,3251943
0,1,4.2981186814246446e+18,3702456,385,2,1,28626,33367,151106,129615,16738772
0,1,8.26565126167143e+18,20326404,16822,3,3,4381,836,5902,8782,0
1,1,5.544729777167961e+18,4428356,28709,2,1,1661987,346,617,1851,672005
1,1,5.998778395684809e+18,20319647,33117,2,1,13125666,1123893,2452715,1942757,895427
1,1,4.9132644253992666e+17,20919267,35109,2,2,32161,8784,26611,19494,590297
1,1,7.484333488664585e+18,21090281,34691,1,1,2,67,569,748,18853259
0,1,2.0021430589649848e+18,20188693,24124,2,1,1224,488,116,161,4746873
0,1,7.90391452832019e+18,21162417,1325,1,1,16945313,79281,177794,36,0
1,1,1.4756578758696272e+19,20887718,3625,2,1,514,14144,41490,38621,1343390
0,1,7.973994351429678e+18,20969733,35351,2,2,5204,12,575,755,873875
1,1,1.4340390157469405e+19,9027551,23808,3,1,47,748,14,18,6491778
1,1,1.733063415170247e+19,4293544,20832,2,2,14971994,11611,40647,37448,1172674
1,1,1.205787899908646e+19,20192675,27961,3,2,3382113,9620,10028,11386,2638668
0,1,1.205787899908646e+19,20192990,27961,2,2,6,4,39,99,5689054
0,1,1.801977777000792e+18,20015617,22397,1,1,21627192,460,11954,8714,9815449
0,4,2.314655600168317e+18,3741657,15543,3,2,3938,2901,21782,111741,0
1,1,1.5553275079616655e+19,21302277,13586,1,1,37843,45664,82548,72988,18127903
0,1,7.491311163030893e+17,4211484,19225,2,2,5064923,34718,46130,42358,81017
1,1,2.6928596198512824e+18,8692166,2051,2,1,23183,111698,126815,110098,13548945
0,1,1.205787899908646e+19,20192652,27961,1,1,37808,818,1504,378,4235685
1,1,2.8592948330191e+18,21649446,2437,2,1,3587,7420,13036,1610,16126006
0,1,6.985924435961416e+18,21202114,36005,1,1,11710,262,4366,15653,1106429
1,1,1.213708648176856e+19,20989080,35267,2,1,15691976,10090,98349,109722,8257829
0,1,1.223405680971054e+19,21787000,37359,3,2,1930,30,140,202,10400374
0,1,9.697873159160371e+18,20330494,33095,2,2,6194,1072,12984,27338,167661
0,1,5.130220761651485e+17,20370767,11039,2,2,7253926,3835,154771,610,0
1,1,1.3359361103803858e+18,20599236,33847,3,2,397,928,8398,11245,1899971
1,1,1.3756257544627677e+19,21409301,24354,2,2,25137,318,6768,4134,78946
0,1,1.034946865176566e+19,21522776,37422,3,1,0,0,12,4,8137656
0,1,7.703279069701544e+18,21299639,4983,1,1,968,1055,1253,3004,22197464
1,1,1.1750633790945196e+19,21090335,34536,3,1,111962,362174,1211200,922241,9011
1,1,1.4340390157469405e+19,9027448,23808,1,1,393714,202,56,68,1580346
0,1,7.90391452832019e+18,21162435,1325,3,1,3361,9520,19498,19546,10361980
0,1,1.1917549558620953e+19,21231771,26269,1,1,66,71,4523,1454,19188603
0,1,1.0130810933441032e+19,8191336,23497,3,3,31754,544,3155,2731,6824840
0,1,1.2208494013981155e+19,20302831,660,1,1,687,16736,214750,1979,18523500
0,1,1.4340390157469405e+19,21360122,23777,3,1,1053696,7492,42564,680,0
0,1,1.4340390157469405e+19,9027213,23808,2,1,1,1,0,0,12729175
0,1,1.6569316228173756e+19,21194895,35991,3,1,8104992,123,10694,2497,4276629
1,1,1.608847813967667e+19,5936161,11565,2,1,10119,3211,3104,3363,131808
0,1,3.167370858762154e+17,21228364,36101,3,3,47527,11417,64080,63632,0
0,1,1.4340390157469405e+19,21163925,23808,3,1,193490,31,1000,120,1873249
0,1,1.7688327694764827e+19,20382992,17403,3,2,5699717,92,1314,1673,509776
1,1,1.3742635301971245e+19,21345299,36687,2,2,1775379,1449,34906,549,6785580
0,1,7.90391452832019e+18,21162526,1325,3,1,15,10,22,23,5796308
0,2,8.19003580546665e+18,10398838,29430,2,1,100,246,2208,3192,1313805
0,2,1.537110493640385e+19,20569647,11676,3,3,1608556,11778,236676,280726,248
0,1,3.163997420314436e+18,21445735,26288,3,2,9,43,363,494,2721786
0,1,9.75107224858461e+18,10850146,29713,2,2,522,897,1008,1516,7097872
0,6,1.663504440681367e+19,2710017,23926,3,3,757801,236372,437852,366803,875953
0,1,1.7363854844105062e+19,20017078,23798,1,1,478,1592,4,1387,6512056
1,2,1.3416878294870458e+19,3066490,23786,1,1,281,375,246,115,1998489
1,1,8.363781040394013e+18,10959866,23806,3,1,138,880,37,46,8124027
1,1,3.823702657028056e+18,10764240,23649,2,2,36520,152456,649677,544078,0
1,2,9.741717075101168e+18,20341163,28724,2,1,707826,2213,94689,88960,945750
1,1,5.345544339361684e+18,5858843,23796,1,1,35,1545,6,12,2037601
1,2,1.4340390157469405e+19,9027437,23808,1,1,140,19,20,20,4165106
1,1,1.7363854844105062e+19,20017078,23798,1,1,81,429,4,518,1298474
0,2,7.379172966175633e+18,20363711,23797,2,2,9599362,5186,1302,1521,0
0,1,7.90391452832019e+18,20869505,2010,1,1,19879064,110,260,70,0
1,1,1.205787899908646e+19,20147104,27961,1,1,25736395,148284,291637,260128,2413847
1,2,7.877361752466288e+18,21119017,35491,1,1,18711,3319,20105,54151,0
1,1,1.841489264235657e+19,21222509,36185,1,1,21650826,4119,61379,74276,12526
1,1,1.3864957315138877e+19,21045478,33880,2,1,42776,97405,1147616,955825,9309183
1,13,4.774481492345202e+18,21329799,36540,2,2,26928,92,1067,1652,0
